id,CosmeticID,ingredientID
13433,10356000,10356136
13434,10356000,10356153
13435,10356000,10356171
13436,10356000,10356190
13437,10357000,10357000
13438,10357000,10357001
13439,10357000,10357003
13440,10357000,10357006
13441,10357000,10357010
13442,10357000,10357015
13443,10357000,10357021
13444,10357000,10357028
13445,10357000,10357036
13446,10357000,10357045
13447,10357000,10357055
13448,10357000,10357066
13449,10357000,10357078
13450,10357000,10357091
13451,10357000,10357105
13452,10357000,10357120
13453,10357000,10357136
13454,10357000,10357153
13455,10357000,10357171
13456,10357000,10357190
13457,10357000,10357210
13458,10357000,10357231
13459,10358000,10358000
13460,10358000,10358001
13461,10358000,10358003
13462,10358000,10358006
13463,10358000,10358010
13464,10358000,10358015
13465,10358000,10358021
13466,10358000,10358028
13467,10358000,10358036
13468,10358000,10358045
13469,10358000,10358055
13470,10359000,10359000
13471,10359000,10359001
13472,10359000,10359003
13473,10359000,10359006
13474,10359000,10359010
13475,10359000,10359015
13476,10359000,10359021
13477,10359000,10359028
13478,10359000,10359036
13479,10359000,10359045
13480,10360000,10360000
13481,10360000,10360001
13482,10360000,10360003
13483,10360000,10360006
13484,10360000,10360010
13485,10360000,10360015
13486,10360000,10360021
13487,10360000,10360028
13488,10360000,10360036
13489,10360000,10360045
13490,10360000,10360055
13491,10360000,10360066
13492,10360000,10360078
13493,10360000,10360091
13494,10361000,10361000
13495,10361000,10361001
13496,10361000,10361003
13497,10361000,10361006
13498,10362000,10362000
13499,10362000,10362001
13500,10362000,10362003
13501,10362000,10362006
13502,10362000,10362010
13503,10363000,10363000
13504,10363000,10363001
13505,10363000,10363003
13506,10363000,10363006
13507,10363000,10363010
13508,10364000,10364000
13509,10364000,10364001
13510,10364000,10364003
13511,10364000,10364006
13512,10364000,10364010
13513,10365000,10365000
13514,10365000,10365001
13515,10365000,10365003
13516,10365000,10365006
13517,10365000,10365010
13518,10366000,10366000
13519,10366000,10366001
13520,10366000,10366003
13521,10366000,10366006
13522,10366000,10366010
13523,10367000,10367000
13524,10367000,10367001
13525,10367000,10367003
13526,10367000,10367006
13527,10367000,10367010
13528,10368000,10368000
13529,10368000,10368001
13530,10368000,10368003
13531,10368000,10368006
13532,10368000,10368010
13533,10369000,10369000
13534,10369000,10369001
13535,10369000,10369003
13536,10369000,10369006
13537,10369000,10369010
13538,10370000,10370000
13539,10370000,10370001
13540,10370000,10370003
13541,10370000,10370006
13542,10370000,10370010
13543,10371000,10371000
13544,10371000,10371001
13545,10371000,10371003
13546,10371000,10371006
13547,10371000,10371010
13548,10372000,10372000
13549,10372000,10372001
13550,10372000,10372003
13551,10372000,10372006
13552,10372000,10372010
13553,10373000,10373000
13554,10373000,10373001
13555,10373000,10373003
13556,10373000,10373006
13557,10373000,10373010
13558,10374000,10374000
13559,10374000,10374001
13560,10374000,10374003
13561,10374000,10374006
13562,10374000,10374010
13563,10375000,10375000
13564,10375000,10375001
13565,10375000,10375003
13566,10375000,10375006
13567,10375000,10375010
13568,10376000,10376000
13569,10376000,10376001
13570,10376000,10376003
13571,10376000,10376006
13572,10376000,10376010
13573,10377000,10377000
13574,10377000,10377001
13575,10377000,10377003
13576,10377000,10377006
13577,10377000,10377010
13578,10377000,10377015
13579,10377000,10377021
13580,10377000,10377028
13581,10377000,10377036
13582,10377000,10377045
13583,10378000,10378000
13584,10378000,10378001
13585,10378000,10378003
13586,10378000,10378006
13587,10378000,10378010
13588,10378000,10378015
13589,10378000,10378021
13590,10378000,10378028
13591,10378000,10378036
13592,10378000,10378045
13593,10378000,10378055
13594,10378000,10378066
13595,10378000,10378078
13596,10378000,10378091
13597,10378000,10378105
13598,10378000,10378120
13599,10378000,10378136
13600,10378000,10378153
13601,10378000,10378171
13602,10378000,10378190
13603,10378000,10378210
13604,10378000,10378231
13605,10378000,10378253
13606,10378000,10378276
13607,10378000,10378300
13608,10378000,10378325
13609,10378000,10378351
13610,10378000,10378378
13611,10378000,10378406
13612,10379000,10379000
13613,10379000,10379001
13614,10379000,10379003
13615,10379000,10379006
13616,10379000,10379010
13617,10379000,10379015
13618,10379000,10379021
13619,10379000,10379028
13620,10379000,10379036
13621,10379000,10379045
13622,10379000,10379055
13623,10379000,10379066
13624,10379000,10379078
13625,10379000,10379091
13626,10379000,10379105
13627,10379000,10379120
13628,10379000,10379136
13629,10379000,10379153
13630,10379000,10379171
13631,10379000,10379190
13632,10380000,10380000
13633,10380000,10380001
13634,10380000,10380003
13635,10380000,10380006
13636,10380000,10380010
13637,10380000,10380015
13638,10380000,10380021
13639,10380000,10380028
13640,10380000,10380036
13641,10380000,10380045
13642,10380000,10380055
13643,10380000,10380066
13644,10380000,10380078
13645,10380000,10380091
13646,10380000,10380105
13647,10380000,10380120
13648,10380000,10380136
13649,10380000,10380153
13650,10380000,10380171
13651,10380000,10380190
13652,10380000,10380210
13653,10380000,10380231
13654,10380000,10380253
13655,10380000,10380276
13656,10380000,10380300
13657,10380000,10380325
13658,10381000,10381000
13659,10381000,10381001
13660,10381000,10381003
13661,10381000,10381006
13662,10381000,10381010
13663,10381000,10381015
13664,10381000,10381021
13665,10381000,10381028
13666,10381000,10381036
13667,10381000,10381045
13668,10381000,10381055
13669,10381000,10381066
13670,10381000,10381078
13671,10381000,10381091
13672,10381000,10381105
13673,10381000,10381120
13674,10382000,10382000
13675,10382000,10382001
13676,10382000,10382003
13677,10382000,10382006
13678,10382000,10382010
13679,10382000,10382015
13680,10382000,10382021
13681,10382000,10382028
13682,10382000,10382036
13683,10382000,10382045
13684,10382000,10382055
13685,10382000,10382066
13686,10382000,10382078
13687,10382000,10382091
13688,10382000,10382105
13689,10382000,10382120
13690,10382000,10382136
13691,10383000,10383000
13692,10383000,10383001
13693,10383000,10383003
13694,10383000,10383006
13695,10383000,10383010
13696,10383000,10383015
13697,10383000,10383021
13698,10383000,10383028
13699,10383000,10383036
13700,10383000,10383045
13701,10383000,10383055
13702,10383000,10383066
13703,10383000,10383078
13704,10383000,10383091
13705,10383000,10383105
13706,10383000,10383120
13707,10383000,10383136
13708,10384000,10384000
13709,10384000,10384001
13710,10384000,10384003
13711,10384000,10384006
13712,10384000,10384010
13713,10384000,10384015
13714,10384000,10384021
13715,10384000,10384028
13716,10384000,10384036
13717,10384000,10384045
13718,10384000,10384055
13719,10384000,10384066
13720,10384000,10384078
13721,10384000,10384091
13722,10384000,10384105
13723,10384000,10384120
13724,10384000,10384136
13725,10384000,10384153
13726,10384000,10384171
13727,10384000,10384190
13728,10384000,10384210
13729,10384000,10384231
13730,10384000,10384253
13731,10384000,10384276
13732,10384000,10384300
13733,10384000,10384325
13734,10384000,10384351
13735,10384000,10384378
13736,10384000,10384406
13737,10384000,10384435
13738,10384000,10384465
13739,10384000,10384496
13740,10384000,10384528
13741,10385000,10385000
13742,10385000,10385001
13743,10385000,10385003
13744,10385000,10385006
13745,10385000,10385010
13746,10385000,10385015
13747,10385000,10385021
13748,10385000,10385028
13749,10385000,10385036
13750,10385000,10385045
13751,10386000,10386000
13752,10386000,10386001
13753,10386000,10386003
13754,10386000,10386006
13755,10386000,10386010
13756,10386000,10386015
13757,10386000,10386021
13758,10386000,10386028
13759,10386000,10386036
13760,10386000,10386045
13761,10386000,10386055
13762,10387000,10387000
13763,10387000,10387001
13764,10387000,10387003
13765,10387000,10387006
13766,10387000,10387010
13767,10387000,10387015
13768,10387000,10387021
13769,10387000,10387028
13770,10388000,10388000
13771,10388000,10388001
13772,10388000,10388003
13773,10388000,10388006
13774,10388000,10388010
13775,10388000,10388015
13776,10388000,10388021
13777,10389000,10389000
13778,10389000,10389001
13779,10389000,10389003
13780,10389000,10389006
13781,10389000,10389010
13782,10389000,10389015
13783,10390000,10390000
13784,10390000,10390001
13785,10390000,10390003
13786,10390000,10390006
13787,10390000,10390010
13788,10390000,10390015
13789,10390000,10390021
13790,10390000,10390028
13791,10390000,10390036
13792,10390000,10390045
13793,10390000,10390055
13794,10390000,10390066
13795,10390000,10390078
13796,10390000,10390091
13797,10390000,10390105
13798,10390000,10390120
13799,10390000,10390136
13800,10390000,10390153
13801,10390000,10390171
13802,10390000,10390190
13803,10390000,10390210
13804,10390000,10390231
13805,10390000,10390253
13806,10390000,10390276
13807,10390000,10390300
13808,10390000,10390325
13809,10390000,10390351
13810,10390000,10390378
13811,10390000,10390406
13812,10390000,10390435
13813,10391000,10391000
13814,10391000,10391001
13815,10391000,10391003
13816,10391000,10391006
13817,10391000,10391010
13818,10391000,10391015
13819,10392000,10392000
13820,10392000,10392001
13821,10392000,10392003
13822,10392000,10392006
13823,10392000,10392010
13824,10392000,10392015
13825,10392000,10392021
13826,10392000,10392028
13827,10392000,10392036
13828,10392000,10392045
13829,10393000,10393000
13830,10393000,10393001
13831,10393000,10393003
13832,10393000,10393006
13833,10393000,10393010
13834,10393000,10393015
13835,10393000,10393021
13836,10393000,10393028
13837,10393000,10393036
13838,10394000,10394000
13839,10394000,10394001
13840,10394000,10394003
13841,10394000,10394006
13842,10394000,10394010
13843,10394000,10394015
13844,10394000,10394021
13845,10394000,10394028
13846,10394000,10394036
13847,10394000,10394045
13848,10394000,10394055
13849,10394000,10394066
13850,10394000,10394078
13851,10395000,10395000
13852,10395000,10395001
13853,10395000,10395003
13854,10395000,10395006
13855,10395000,10395010
13856,10395000,10395015
13857,10395000,10395021
13858,10395000,10395028
13859,10395000,10395036
13860,10395000,10395045
13861,10395000,10395055
13862,10395000,10395066
13863,10395000,10395078
13864,10396000,10396000
13865,10396000,10396001
13866,10396000,10396003
13867,10396000,10396006
13868,10396000,10396010
13869,10396000,10396015
13870,10396000,10396021
13871,10396000,10396028
13872,10396000,10396036
13873,10396000,10396045
13874,10396000,10396055
13875,10396000,10396066
13876,10396000,10396078
13877,10397000,10397000
13878,10397000,10397001
13879,10397000,10397003
13880,10397000,10397006
13881,10397000,10397010
13882,10397000,10397015
13883,10397000,10397021
13884,10397000,10397028
13885,10397000,10397036
13886,10397000,10397045
13887,10398000,10398000
13888,10398000,10398001
13889,10398000,10398003
13890,10398000,10398006
13891,10398000,10398010
13892,10398000,10398015
13893,10398000,10398021
13894,10398000,10398028
13895,10398000,10398036
13896,10398000,10398045
13897,10398000,10398055
13898,10398000,10398066
13899,10399000,10399000
13900,10399000,10399001
13901,10399000,10399003
13902,10399000,10399006
13903,10400000,10400000
13904,10400000,10400001
13905,10400000,10400003
13906,10400000,10400006
13907,10400000,10400010
13908,10400000,10400015
13909,10400000,10400021
13910,10400000,10400028
13911,10400000,10400036
13912,10400000,10400045
13913,10400000,10400055
13914,10400000,10400066
13915,10400000,10400078
13916,10400000,10400091
13917,10400000,10400105
13918,10400000,10400120
13919,10400000,10400136
13920,10401000,10401000
13921,10401000,10401001
13922,10401000,10401003
13923,10401000,10401006
13924,10401000,10401010
13925,10401000,10401015
13926,10401000,10401021
13927,10401000,10401028
13928,10401000,10401036
13929,10401000,10401045
13930,10401000,10401055
13931,10401000,10401066
13932,10401000,10401078
13933,10401000,10401091
13934,10401000,10401105
13935,10402000,10402000
13936,10402000,10402001
13937,10402000,10402003
13938,10402000,10402006
13939,10402000,10402010
13940,10402000,10402015
13941,10402000,10402021
13942,10402000,10402028
13943,10402000,10402036
13944,10402000,10402045
13945,10402000,10402055
13946,10402000,10402066
13947,10402000,10402078
13948,10402000,10402091
13949,10402000,10402105
13950,10402000,10402120
13951,10402000,10402136
13952,10402000,10402153
13953,10403000,10403000
13954,10403000,10403001
13955,10403000,10403003
13956,10403000,10403006
13957,10403000,10403010
13958,10403000,10403015
13959,10403000,10403021
13960,10403000,10403028
13961,10403000,10403036
13962,10403000,10403045
13963,10403000,10403055
13964,10403000,10403066
13965,10403000,10403078
13966,10403000,10403091
13967,10403000,10403105
13968,10404000,10404000
13969,10404000,10404001
13970,10404000,10404003
13971,10404000,10404006
13972,10404000,10404010
13973,10404000,10404015
13974,10404000,10404021
13975,10404000,10404028
13976,10404000,10404036
13977,10404000,10404045
13978,10404000,10404055
13979,10404000,10404066
13980,10404000,10404078
13981,10404000,10404091
13982,10404000,10404105
13983,10405000,10405000
13984,10405000,10405001
13985,10405000,10405003
13986,10405000,10405006
13987,10405000,10405010
13988,10405000,10405015
13989,10405000,10405021
13990,10405000,10405028
13991,10405000,10405036
13992,10405000,10405045
13993,10405000,10405055
13994,10405000,10405066
13995,10405000,10405078
13996,10405000,10405091
13997,10405000,10405105
13998,10405000,10405120
13999,10405000,10405136
14000,10405000,10405153
14001,10406000,10406000
14002,10406000,10406001
14003,10406000,10406003
14004,10406000,10406006
14005,10406000,10406010
14006,10406000,10406015
14007,10406000,10406021
14008,10406000,10406028
14009,10406000,10406036
14010,10406000,10406045
14011,10406000,10406055
14012,10406000,10406066
14013,10406000,10406078
14014,10406000,10406091
14015,10406000,10406105
14016,10407000,10407000
14017,10407000,10407001
14018,10407000,10407003
14019,10407000,10407006
14020,10407000,10407010
14021,10407000,10407015
14022,10407000,10407021
14023,10407000,10407028
14024,10407000,10407036
14025,10407000,10407045
14026,10407000,10407055
14027,10407000,10407066
14028,10407000,10407078
14029,10407000,10407091
14030,10407000,10407105
14031,10407000,10407120
14032,10407000,10407136
14033,10407000,10407153
14034,10407000,10407171
14035,10407000,10407190
14036,10407000,10407210
14037,10407000,10407231
14038,10407000,10407253
14039,10408000,10408000
14040,10408000,10408001
14041,10408000,10408003
14042,10408000,10408006
14043,10408000,10408010
14044,10408000,10408015
14045,10408000,10408021
14046,10408000,10408028
14047,10408000,10408036
14048,10408000,10408045
14049,10408000,10408055
14050,10410000,10410000
14051,10410000,10410001
14052,10410000,10410003
14053,10410000,10410006
14054,10410000,10410010
14055,10410000,10410015
14056,10410000,10410021
14057,10410000,10410028
14058,10410000,10410036
14059,10410000,10410045
14060,10410000,10410055
14061,10411000,10411000
14062,10411000,10411001
14063,10411000,10411003
14064,10411000,10411006
14065,10411000,10411010
14066,10411000,10411015
14067,10411000,10411021
14068,10411000,10411028
14069,10411000,10411036
14070,10411000,10411045
14071,10412000,10412000
14072,10412000,10412001
14073,10412000,10412003
14074,10412000,10412006
14075,10412000,10412010
14076,10412000,10412015
14077,10412000,10412021
14078,10412000,10412028
14079,10412000,10412036
14080,10412000,10412045
14081,10413000,10413000
14082,10413000,10413001
14083,10413000,10413003
14084,10413000,10413006
14085,10413000,10413010
14086,10413000,10413015
14087,10413000,10413021
14088,10413000,10413028
14089,10413000,10413036
14090,10413000,10413045
14091,10413000,10413055
14092,10414000,10414000
14093,10414000,10414001
14094,10414000,10414003
14095,10414000,10414006
14096,10414000,10414010
14097,10414000,10414015
14098,10415000,10415000
14099,10415000,10415001
14100,10415000,10415003
14101,10415000,10415006
14102,10415000,10415010
14103,10415000,10415015
14104,10415000,10415021
14105,10415000,10415028
14106,10415000,10415036
14107,10415000,10415045
14108,10415000,10415055
14109,10415000,10415066
14110,10415000,10415078
14111,10415000,10415091
14112,10415000,10415105
14113,10415000,10415120
14114,10415000,10415136
14115,10415000,10415153
14116,10415000,10415171
14117,10416000,10416000
14118,10416000,10416001
14119,10416000,10416003
14120,10416000,10416006
14121,10416000,10416010
14122,10416000,10416015
14123,10416000,10416021
14124,10416000,10416028
14125,10416000,10416036
14126,10416000,10416045
14127,10416000,10416055
14128,10416000,10416066
14129,10416000,10416078
14130,10416000,10416091
14131,10416000,10416105
14132,10417000,10417000
14133,10417000,10417001
14134,10417000,10417003
14135,10417000,10417006
14136,10417000,10417010
14137,10417000,10417015
14138,10417000,10417021
14139,10417000,10417028
14140,10417000,10417036
14141,10417000,10417045
14142,10417000,10417055
14143,10417000,10417066
14144,10417000,10417078
14145,10417000,10417091
14146,10417000,10417105
14147,10418000,10418000
14148,10418000,10418001
14149,10418000,10418003
14150,10418000,10418006
14151,10418000,10418010
14152,10418000,10418015
14153,10418000,10418021
14154,10418000,10418028
14155,10418000,10418036
14156,10418000,10418045
14157,10419000,10419000
14158,10419000,10419001
14159,10419000,10419003
14160,10419000,10419006
14161,10419000,10419010
14162,10419000,10419015
14163,10419000,10419021
14164,10419000,10419028
14165,10419000,10419036
14166,10420000,10420000
14167,10420000,10420001
14168,10420000,10420003
14169,10420000,10420006
14170,10420000,10420010
14171,10420000,10420015
14172,10420000,10420021
14173,10420000,10420028
14174,10420000,10420036
14175,10420000,10420045
14176,10420000,10420055
14177,10420000,10420066
14178,10420000,10420078
14179,10420000,10420091
14180,10420000,10420105
14181,10420000,10420120
14182,10420000,10420136
14183,10420000,10420153
14184,10420000,10420171
14185,10420000,10420190
14186,10420000,10420210
14187,10420000,10420231
14188,10420000,10420253
14189,10420000,10420276
14190,10421000,10421000
14191,10421000,10421001
14192,10421000,10421003
14193,10421000,10421006
14194,10421000,10421010
14195,10421000,10421015
14196,10421000,10421021
14197,10421000,10421028
14198,10421000,10421036
14199,10421000,10421045
14200,10421000,10421055
14201,10421000,10421066
14202,10421000,10421078
14203,10422000,10422000
14204,10422000,10422001
14205,10422000,10422003
14206,10422000,10422006
14207,10422000,10422010
14208,10422000,10422015
14209,10422000,10422021
14210,10422000,10422028
14211,10422000,10422036
14212,10422000,10422045
14213,10422000,10422055
14214,10423000,10423000
14215,10423000,10423001
14216,10423000,10423003
14217,10423000,10423006
14218,10423000,10423010
14219,10423000,10423015
14220,10423000,10423021
14221,10423000,10423028
14222,10423000,10423036
14223,10423000,10423045
14224,10423000,10423055
14225,10423000,10423066
14226,10424000,10424000
14227,10424000,10424001
14228,10424000,10424003
14229,10424000,10424006
14230,10424000,10424010
14231,10424000,10424015
14232,10424000,10424021
14233,10424000,10424028
14234,10424000,10424036
14235,10424000,10424045
14236,10424000,10424055
14237,10424000,10424066
14238,10424000,10424078
14239,10424000,10424091
14240,10424000,10424105
14241,10424000,10424120
14242,10425000,10425000
14243,10425000,10425001
14244,10425000,10425003
14245,10425000,10425006
14246,10425000,10425010
14247,10425000,10425015
14248,10425000,10425021
14249,10425000,10425028
14250,10425000,10425036
14251,10425000,10425045
14252,10425000,10425055
14253,10425000,10425066
14254,10425000,10425078
14255,10425000,10425091
14256,10425000,10425105
14257,10425000,10425120
14258,10425000,10425136
14259,10425000,10425153
14260,10426000,10426000
14261,10426000,10426001
14262,10426000,10426003
14263,10426000,10426006
14264,10426000,10426010
14265,10426000,10426015
14266,10426000,10426021
14267,10426000,10426028
14268,10426000,10426036
14269,10426000,10426045
14270,10426000,10426055
14271,10426000,10426066
14272,10427000,10427000
14273,10427000,10427001
14274,10427000,10427003
14275,10427000,10427006
14276,10427000,10427010
14277,10427000,10427015
14278,10427000,10427021
14279,10427000,10427028
14280,10427000,10427036
14281,10427000,10427045
14282,10427000,10427055
14283,10427000,10427066
14284,10427000,10427078
14285,10427000,10427091
14286,10427000,10427105
14287,10427000,10427120
14288,10427000,10427136
14289,10427000,10427153
14290,10427000,10427171
14291,10428000,10428000
14292,10428000,10428001
14293,10428000,10428003
14294,10428000,10428006
14295,10428000,10428010
14296,10428000,10428015
14297,10428000,10428021
14298,10428000,10428028
14299,10428000,10428036
14300,10428000,10428045
14301,10428000,10428055
14302,10429000,10429000
14303,10429000,10429001
14304,10429000,10429003
14305,10429000,10429006
14306,10429000,10429010
14307,10429000,10429015
14308,10429000,10429021
14309,10429000,10429028
14310,10430000,10430000
14311,10430000,10430001
14312,10430000,10430003
14313,10430000,10430006
14314,10430000,10430010
14315,10430000,10430015
14316,10430000,10430021
14317,10430000,10430028
14318,10430000,10430036
14319,10430000,10430045
14320,10430000,10430055
14321,10430000,10430066
14322,10430000,10430078
14323,10430000,10430091
14324,10430000,10430105
14325,10430000,10430120
14326,10430000,10430136
14327,10430000,10430153
14328,10430000,10430171
14329,10430000,10430190
14330,10430000,10430210
14331,10430000,10430231
14332,10430000,10430253
14333,10431000,10431000
14334,10431000,10431001
14335,10431000,10431003
14336,10431000,10431006
14337,10431000,10431010
14338,10431000,10431015
14339,10431000,10431021
14340,10431000,10431028
14341,10431000,10431036
14342,10431000,10431045
14343,10431000,10431055
14344,10431000,10431066
14345,10431000,10431078
14346,10431000,10431091
14347,10431000,10431105
14348,10431000,10431120
14349,10431000,10431136
14350,10431000,10431153
14351,10431000,10431171
14352,10431000,10431190
14353,10431000,10431210
14354,10431000,10431231
14355,10432000,10432000
14356,10432000,10432001
14357,10432000,10432003
14358,10432000,10432006
14359,10432000,10432010
14360,10432000,10432015
14361,10432000,10432021
14362,10432000,10432028
14363,10432000,10432036
14364,10432000,10432045
14365,10432000,10432055
14366,10432000,10432066
14367,10432000,10432078
14368,10432000,10432091
14369,10432000,10432105
14370,10432000,10432120
14371,10432000,10432136
14372,10432000,10432153
14373,10432000,10432171
14374,10432000,10432190
14375,10432000,10432210
14376,10432000,10432231
14377,10432000,10432253
14378,10433000,10433000
14379,10433000,10433001
14380,10433000,10433003
14381,10433000,10433006
14382,10433000,10433010
14383,10433000,10433015
14384,10433000,10433021
14385,10433000,10433028
14386,10433000,10433036
14387,10433000,10433045
14388,10433000,10433055
14389,10433000,10433066
14390,10434000,10434000
14391,10434000,10434001
14392,10434000,10434003
14393,10434000,10434006
14394,10434000,10434010
14395,10434000,10434015
14396,10434000,10434021
14397,10434000,10434028
14398,10434000,10434036
14399,10434000,10434045
14400,10434000,10434055
14401,10435000,10435000
14402,10435000,10435001
14403,10435000,10435003
14404,10435000,10435006
14405,10435000,10435010
14406,10435000,10435015
14407,10435000,10435021
14408,10435000,10435028
14409,10435000,10435036
14410,10435000,10435045
14411,10435000,10435055
14412,10435000,10435066
14413,10436000,10436000
14414,10436000,10436001
14415,10436000,10436003
14416,10436000,10436006
14417,10436000,10436010
14418,10436000,10436015
14419,10436000,10436021
14420,10436000,10436028
14421,10436000,10436036
14422,10436000,10436045
14423,10436000,10436055
14424,10436000,10436066
14425,10436000,10436078
14426,10436000,10436091
14427,10436000,10436105
14428,10436000,10436120
14429,10436000,10436136
14430,10436000,10436153
14431,10436000,10436171
14432,10436000,10436190
14433,10437000,10437000
14434,10437000,10437001
14435,10437000,10437003
14436,10437000,10437006
14437,10437000,10437010
14438,10437000,10437015
14439,10437000,10437021
14440,10437000,10437028
14441,10437000,10437036
14442,10437000,10437045
14443,10437000,10437055
14444,10437000,10437066
14445,10437000,10437078
14446,10437000,10437091
14447,10437000,10437105
14448,10437000,10437120
14449,10437000,10437136
14450,10437000,10437153
14451,10437000,10437171
14452,10437000,10437190
14453,10438000,10438000
14454,10438000,10438001
14455,10438000,10438003
14456,10438000,10438006
14457,10438000,10438010
14458,10438000,10438015
14459,10438000,10438021
14460,10438000,10438028
14461,10438000,10438036
14462,10438000,10438045
14463,10438000,10438055
14464,10438000,10438066
14465,10438000,10438078
14466,10438000,10438091
14467,10438000,10438105
14468,10438000,10438120
14469,10438000,10438136
14470,10438000,10438153
14471,10438000,10438171
14472,10439000,10439000
14473,10439000,10439001
14474,10439000,10439003
14475,10439000,10439006
14476,10439000,10439010
14477,10439000,10439015
14478,10439000,10439021
14479,10439000,10439028
14480,10439000,10439036
14481,10439000,10439045
14482,10439000,10439055
14483,10439000,10439066
14484,10439000,10439078
14485,10439000,10439091
14486,10439000,10439105
14487,10439000,10439120
14488,10439000,10439136
14489,10439000,10439153
14490,10439000,10439171
14491,10440000,10440000
14492,10440000,10440001
14493,10440000,10440003
14494,10440000,10440006
14495,10440000,10440010
14496,10440000,10440015
14497,10440000,10440021
14498,10440000,10440028
14499,10440000,10440036
14500,10440000,10440045
14501,10440000,10440055
14502,10440000,10440066
14503,10440000,10440078
14504,10440000,10440091
14505,10440000,10440105
14506,10440000,10440120
14507,10440000,10440136
14508,10440000,10440153
14509,10440000,10440171
14510,10440000,10440190
14511,10441000,10441000
14512,10441000,10441001
14513,10441000,10441003
14514,10441000,10441006
14515,10441000,10441010
14516,10441000,10441015
14517,10441000,10441021
14518,10441000,10441028
14519,10441000,10441036
14520,10441000,10441045
14521,10441000,10441055
14522,10441000,10441066
14523,10441000,10441078
14524,10441000,10441091
14525,10441000,10441105
14526,10441000,10441120
14527,10441000,10441136
14528,10441000,10441153
14529,10441000,10441171
14530,10441000,10441190
14531,10442000,10442000
14532,10442000,10442001
14533,10442000,10442003
14534,10442000,10442006
14535,10442000,10442010
14536,10442000,10442015
14537,10442000,10442021
14538,10442000,10442028
14539,10442000,10442036
14540,10442000,10442045
14541,10442000,10442055
14542,10443000,10443000
14543,10443000,10443001
14544,10443000,10443003
14545,10443000,10443006
14546,10443000,10443010
14547,10443000,10443015
14548,10443000,10443021
14549,10443000,10443028
14550,10443000,10443036
14551,10443000,10443045
14552,10443000,10443055
14553,10443000,10443066
14554,10444000,10444000
14555,10444000,10444001
14556,10444000,10444003
14557,10444000,10444006
14558,10444000,10444010
14559,10444000,10444015
14560,10444000,10444021
14561,10444000,10444028
14562,10444000,10444036
14563,10444000,10444045
14564,10444000,10444055
14565,10444000,10444066
14566,10445000,10445000
14567,10445000,10445001
14568,10445000,10445003
14569,10445000,10445006
14570,10445000,10445010
14571,10445000,10445015
14572,10445000,10445021
14573,10445000,10445028
14574,10445000,10445036
14575,10446000,10446000
14576,10446000,10446001
14577,10446000,10446003
14578,10446000,10446006
14579,10446000,10446010
14580,10446000,10446015
14581,10446000,10446021
14582,10446000,10446028
14583,10446000,10446036
14584,10446000,10446045
14585,10446000,10446055
14586,10446000,10446066
14587,10447000,10447000
14588,10447000,10447001
14589,10447000,10447003
14590,10447000,10447006
14591,10447000,10447011
14592,10447000,10447017
14593,10447000,10447024
14594,10447000,10447032
14595,10447000,10447041
14596,10447000,10447051
14597,10447000,10447062
14598,10447000,10447074
14599,10448000,10448000
14600,10448000,10448001
14601,10448000,10448003
14602,10448000,10448006
14603,10448000,10448010
14604,10448000,10448015
14605,10449000,10449000
14606,10449000,10449001
14607,10449000,10449003
14608,10449000,10449006
14609,10449000,10449010
14610,10449000,10449015
14611,10449000,10449021
14612,10449000,10449028
14613,10449000,10449036
14614,10449000,10449045
14615,10449000,10449055
14616,10449000,10449066
14617,10450000,10450000
14618,10450000,10450001
14619,10450000,10450003
14620,10450000,10450006
14621,10450000,10450010
14622,10450000,10450015
14623,10450000,10450021
14624,10450000,10450028
14625,10450000,10450036
14626,10450000,10450045
14627,10450000,10450055
14628,10450000,10450066
14629,10450000,10450078
14630,10450000,10450091
14631,10450000,10450106
14632,10450000,10450122
14633,10450000,10450139
14634,10450000,10450157
14635,10450000,10450176
14636,10450000,10450196
14637,10450000,10450217
14638,10450000,10450239
14639,10451000,10451000
14640,10451000,10451001
14641,10451000,10451003
14642,10451000,10451006
14643,10451000,10451010
14644,10451000,10451015
14645,10451000,10451021
14646,10451000,10451028
14647,10451000,10451036
14648,10451000,10451045
14649,10451000,10451055
14650,10451000,10451066
14651,10451000,10451078
14652,10451000,10451091
14653,10451000,10451106
14654,10451000,10451122
14655,10451000,10451139
14656,10451000,10451157
14657,10451000,10451176
14658,10451000,10451196
14659,10451000,10451217
14660,10451000,10451239
14661,10452000,10452000
14662,10452000,10452001
14663,10452000,10452003
14664,10452000,10452006
14665,10452000,10452010
14666,10452000,10452015
14667,10452000,10452021
14668,10452000,10452028
14669,10452000,10452036
14670,10452000,10452045
14671,10452000,10452055
14672,10452000,10452066
14673,10452000,10452078
14674,10452000,10452092
14675,10452000,10452107
14676,10452000,10452123
14677,10452000,10452140
14678,10453000,10453000
14679,10453000,10453001
14680,10453000,10453003
14681,10453000,10453006
14682,10453000,10453010
14683,10453000,10453015
14684,10453000,10453021
14685,10453000,10453028
14686,10453000,10453036
14687,10453000,10453045
14688,10453000,10453055
14689,10453000,10453066
14690,10454000,10454000
14691,10454000,10454001
14692,10454000,10454003
14693,10454000,10454006
14694,10454000,10454011
14695,10454000,10454017
14696,10454000,10454024
14697,10454000,10454032
14698,10454000,10454041
14699,10454000,10454051
14700,10454000,10454062
14701,10454000,10454074
14702,10455000,10455000
14703,10455000,10455001
