8251,Sodium Chloride (ICID),"['55905', '83355', '83455', '83545', '83655', '83745', '83845', '83945', '84136', '97231', '101255', '101345', '101445', '101545', '3306', '7105', '7428', '10091', '10220', '15310', '15645', '21191', '21291', '21391', '21491', '26436', '31703', '48105', '48155', '53110', '53210', '53310', '53410', '53510', '53810', '59955', '81506', '90936', '91410', '101703', '19506', '79906', '80803', '9410', '20315']"
8252,Xanthan Gum (ICID),"['55901', '16803', '16903', '101201', '101401', '5200']"
8253,Colloidal Oatmeal (ICID),"['55903', '96606', '87403', '90700']"
8254,Polysugamulse D6N (ICID),['55906']
8255,Sodium Laureth Sulfate-60% (ICID),['55910']
8256,Tropical Fruit Fragrance (ICID),['55915']
8257,Cocamidopropyl Hydroxysultaine (ICID),"['55936', '57078']"
8258,Whole Wheat Protein (ICID),['55945']
8259,Pearl Blend (ICID),['55978']
8260,Polymethoxy Bicyclic Oxazolidine (ICID),['55991']
8261,Citric Acid-50% (ICID),['56005']
8262,Sodium Lauroyl Sarcosinate (ICID),"['56001', '49903', '54806', '56903', '57036', '58703', '59801', '59901', '60201']"
8263,Sodium Cocoyl Glutamate (ICID),"['56003', '97010']"
8264,Disodium Cocoyl Glutamate (ICID),['56006']
8265,Glyceryl Oleate (ICID),"['56010', '97120', '97336', '53128', '53228', '53328', '53428', '53528', '53828', '57028']"
8266,Coco-glucoside (ICID),"['56015', '65403', '87301', '47400', '47700']"
8267,Benzyl Alcohol (ICID),"['56021', '96636', '96791', '96878', '96921', '15566', '15753', '48265', '47978', '53730', '53903', '53576', '54141', '54095', '53771', '53853', '54503', '63921']"
8268,Caprylyl/Capryl Wheat Bran/Straw Glycosides (ICID),['56036']
8269,Fusel Wheat Bran/Straw Glycosides (ICID),['56045']
8270,Mentha Piperita Oil (ICID),['56066']
8271,Eugenia Caryophyllus Leaf Oil (ICID),['56078']
8272,Citrus Aurantifolia Oil (ICID),['56091']
8273,Melaleuca Alternifolia Leaf Oil (ICID),['56105']
8274,Eugenol (ICID),"['56120', '54103', '54025', '4772']"
8275,Polyglyceryl-5 Oleate (ICID),['56136']
8276,Glyceryl Caprylate (ICID),"['56190', '97136']"
8277,Disodium EDTA (외품기준),"['56100', '56200', '86200', '86500', '86600', '11600', '15100', '17600', '24600', '24700', '54610', '80600', '80700', '58100']"
8278,Polyquaternium-10 (외품기준),"['56101', '56201', '86203', '86601', '11601', '15101', '17601', '24601', '24701', '50300', '80603', '80703', '58103']"
8279,Ammonium Lauryl Sulfate Solution (외품기준),"['56106', '56206', '86206', '86621', '11621', '15121', '17621', '24621', '24721', '54603', '80610', '80710']"
8280,Cocamide DEA (외품기준),"['56115', '56215', '86245', '86628', '11628', '15128', '17628', '24628', '24728', '80621', '80721', '58122']"
8281,PEG-7 Glyceryl Cocoate (ICID),"['56121', '56221', '84510', '84610', '54206', '80628', '80728']"
8282,Aloe Vera Gel (외품기준),"['56128', '56228', '86255', '86655', '11655', '24755']"
8283,Glycerin (대한약전),"['56136', '56236', '86236', '86566', '23600']"
8284,Hydrolyzed Silk (외품기준),"['56145', '86578', '11771', '80745']"
8285,Allantoin (외품기준),"['56155', '56255', '86377', '58131']"
8286,DL-Panthenol (외품기준),"['56178', '56278']"
8287,Tocopheryl Acetate (대한약전),"['56220', '56320', '86292', '86621', '86691']"
8288,Citric Acid (대한약전),"['56236', '56336', '86228', '86638', '86645']"
8289,Sodium Chloride (대한약전),"['56253', '56390', '86221', '86636']"
8290,Propolis extract (건강기능식품공전),['56271']
8291,HS Herb Ferment Complex 3 (ICID),"['56290', '56371', '28614']"
8292,Purified Water (대한약전),"['56331', '56453', '86340', '86355', '86696', '86722', '11753', '15186', '17715', '24830', '50391', '80787', '80889']"
8293,Hydrolyzed Collagen PG-Propyl Methyl-silanediol (ICID),['56245']
8294,Propolis Extract (건강기능식품공전),['56353']
8295,Yellow No.4 (ICID),['56410']
8296,"조합향료 (Green Clove & Aloe 5845, 별규)","['56425', '67628']"
8297,히드로라이즈드 콜라겐(KQC),"['56578', '98278', '57878']"
8298,SODIUM COCOAMPHOACETATE (ICID),"['56603', '56703']"
8299,LAURAMINE OXIDE (ICID),"['56606', '56706']"
8300,HYDROLYZED COLLAGEN (ICID),"['56628', '57228']"
8301,PANAX GINSENG ROOT EXTRACT (ICID),['56636']
8302,CI 60730 (ICID),"['56678', '91866']"
8303,CI 61565 (ICID),['56691']
8304,LACTAMIDE MEA AND ACETAMIDE MEA(ICID),"['56715', '56821']"
8305,HYDROLYSED WHEAT PROTEIN AND HYDROLYSED WHEAT STARCH (ICID),['56736']
8306,PANTHENOL,['56745']
8307,USNEA BARBATA (LICHEN) EXTRACT,['56755']
8308,GLYCERIN,['56803']
8309,MEA-LAURYL SULFATE(ICID),"['56806', '56903']"
8310,LAURYL BETAINE (ICID),"['56828', '56915']"
8311,HYDROLYZED COLLEGEN (ICID),['56836']
8312,OENOTHERA BIENNIS (EVENING PRIMROSE) OIL,['56855']
8313,CI 20285 (ICID),['56891']
8314,CI 19140 (ICID),"['56905', '68636', '83710', '83831', '83910', '84010', '84110', '101431', '101510', '101610', '101710', '101810', '22891', '91571', '91655']"
8315,CI 42090 (ICID),"['56920', '68790', '83653', '91553', '91990']"
8316,SILK AMINO ACIDS,['56928']
8317,USNEA BARBATA(LICHEN) EXTRACT (ICID),['56936']
8318,ALPINE HERBS (ICID),"['56955', '57236']"
8319,CETOSTEARYL ALCOHOL (ICID),"['57001', '57203', '57428']"
8320,KAOLIN (ICID),['57003']
8321,CETRIMONIUM CHLORIDE (ICID),"['57006', '57101', '57206', '58305', '58955', '59253', '59205', '59266', '59420', '59631', '59671', '59736', '59853', '84703']"
8322,PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL (ICID),['57015']
8323,LACTAMIDE MEA AND ACETAMIDE MEA (ICID),['57028']
8324,RICINUS COMMUNIS (CASTOR) SEED OIL,['57036']
8325,SESAMUM INDICUM (SESAME) SEED OIL,['57045']
8326,FUCUS VESISULOSIS (SEAWEED) EXTRACT (ICID),['57066']
8327,LAURYLDMONIUM HYDROXYPROPYL HYDROLYZED SOY PROTEIN (ICID),['57078']
8328,BEHENTRIMONIUM METHOSULFATE (ICID),['57091']
8329,SALVIA OFFICINALIS (SAGE) LEAF EXTRACT (ICID),['57105']
8330,CINNAMOMUM CASSIA (CINNAMON) BARK (ICID),['57120']
8331,AMODIMETHICONE (ICID),['57103']
8332,PHENOXYETHANOL (ICID),"['57110', '58353', '59100', '59225', '59325', '59400', '59551', '59625', '59751', '59851', '59900', '60025', '59971', '60020', '84755', '88966', '89066', '89166', '89266', '89366', '89466']"
8333,GLYCERINE (ICID),['57201']
8334,ISOPROPYL MYRISTATE (ICID),['57210']
8335,OCTYL METHOXY CINNAMATE (ICID),['57215']
8336,TREATED WATER (HOT) (ICID),['57300']
8337,CETYL ALCOHOL (ICID),['57301']
8338,BIS-DIGLYCERYL POLYACYLADIPATE-2 (ICID),['57303']
8339,PARAFFIN LIQUIDUM (ICID),['57306']
8340,PROPYLENE GLYCOL/DIAZOLIDINYL UREA/METHYL PARABEN/PROPYL PARABEN (ICID),['57328']
8341,ETHANOL (ICID),['57401']
8342,LANOLIN (ICID),['57403']
8343,PARAFFIN OIL (ICID),['57410']
8344,CRODAMOL OSU (ICID),['57415']
8345,PETROLATUM (ICID),['57421']
8346,CARNAUBA WAX (ICID),['57436']
8347,OZOKERITE WAX (ICID),['57445']
8348,PROPYLENE GYLCOL (ICID),['57455']
8349,CETEARETH-20 (ICID),"['57466', '59010', '59753', '59871']"
8350,PEG-40 HYDROGENATED CASTOR OIL (ICID),"['57478', '58206', '59803', '88921', '89021', '89121', '89221', '89321', '89421']"
8351,"PROPYLENE GLYCOL, METHYL PARABEN, PROPYL PARABEN, IMIDAZOLIDINYL UREA, PHENOXYETHANOL (ICID)",['57491']
8352,폴리옥시프로필렌미리스틸에테르(3P.O.) (일외원규),['57515']
8353,위치하젤추출물 (일외원규),"['57545', '57771', '65121', '65221', '75753', '75853', '90705']"
8354,"라벤더,베르가못잎,페퍼민트잎,프리지어,캐모마일꽃,로즈마리잎추출물,1,2-헥산디올,정제수 (ICID)",['57555']
8355,소듐라우로일메칠아미노프로피오네이트 (ICID),['57606']
8356,디소듐라우레스설포석시네이트 (일외원규),"['57610', '63610', '92521', '92621']"
8357,"정제수,라벤더,베르가못잎,페퍼민트잎,프리지어,캐모마일꽃,로즈마리잎추출물,1,2-헥산디올 (ICD)",['57655']
8358,"정제수,인삼,서양측백나무잎,상백피,구절초,구기자,석창포뿌리/줄기,창이자,감초,박하추출물(ICID)",['57666']
8359,스피어민트오일 (일외원규),['57720']
8360,벤죠익애시드 (일외원규),"['57701', '8601']"
8361,"아몬드오일 (Almond Oil, KQC)","['57801', '57900', '58000']"
8362,"프로폴리스 (Propolis, ICID)","['57803', '46578', '34878']"
8363,"토코페롤 (D-alpha Tocopherol, KQC)","['57806', '57910']"
8364,아로마 에센셜 오일 (별규),"['57810', '57915', '58015']"
8365,"병풀추출물 (Centella Asiatica Extract, ICID)",['57901']
8366,"살리실산 (Salicylic Acid, KQC)",['57906']
8367,"해바라기씨유 (Sunflower Seed Oil, ICID)",['58001']
8368,"호호바유 (Jojoba Oil, KQC)",['58003']
8369,토코페롤 (D-alpha Tocopherol),['58010']
8370,"셀레늄함유건조효모(Selenium in Dried Yeast, KP)(셀레늄으로)",['58101']
8371,말분(별규 1),['58103']
8372,석회석분말(별규 2),['58106']
8373,AQUA (WATER) (ICID),"['58200', '58800', '58900', '59000', '59100', '59200', '59300', '59400', '59500', '59600', '59700', '59800', '59900']"
8374,CYCLOPENTASILOXANE (ICID),"['58201', '58300']"
8375,CREATINE (ICID),"['58210', '58306', '58906', '59206', '59306', '59506', '59728']"
8376,BAMBUSA VULGARIS SAP EXTRACT (ICID),"['58215', '59036', '59278', '59655', '59766']"
8377,HYDROLYZED KERATIN (ICID),"['58221', '58328', '58806', '58928', '59006', '59121', '59236', '59328', '59406', '59528', '59606', '59706', '59821', '59921']"
8378,LAURDIMONIUM HYDROXYPROPYL HYDROLYZED KERATIN (ICID),"['58236', '58336', '58810', '58936', '59010', '59128', '59245', '59336', '59410', '59536', '59610', '59710', '59828', '59928']"
8379,ASCORBYL PALMITATE (ICID),"['58245', '58321', '58815', '58921', '59015', '59115', '59221', '59321', '59415', '59521', '59628', '59736', '59836', '59936']"
8380,LAURETH-4 (ICID),['58266']
8381,LINUM USITATISSIMUM (LINSEED) SED EXTRACT (ICID),['58291']
8382,HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE (ICID),"['58320', '58971', '59005', '59190', '59191', '59305', '59405', '59700', '59690', '59853', '59976']"
8383,TETRASODIUM GLUTAMATE DIACETATE (ICID),"['58336', '59076', '59200', '59300', '59376', '59525', '59600', '59725', '59825', '59876', '60000', '59953', '59978']"
8384,ETHYLHEXYLGLYCERIN (ICID),"['58371', '59125', '59251', '59351', '59425', '59578', '59651', '59778', '59878', '59925', '60051', '59990', '60036']"
8385,BENZYL ALCOHOL (ICID),"['58390', '59151', '59278', '59378', '59451', '59606', '59678', '59806', '59906', '59951', '60078', '60010', '60053', '84791', '89005', '89105', '89205', '89305', '89405', '89505']"
8386,CI 17200 (RED 33) (ICID),['58410']
8387,PARFUM (FRAGRANCE) (ICID),"['58431', '59328', '59306', '59496', '59696', '59835', '60028', '59978', '60106']"
8388,PHENYL TRIMETHICONE (ICID),['58303']
8389,HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL (ICID),['58345']
8390,SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL (ICID),['58355']
8391,LINUM USITATISSUMUM (LINSEED) SEED OIL (ICID),['58366']
8392,POLYQUATERNIUM-11 (ICID),['58378']
8393,AGAR (ICID),['58391']
8394,MICA (ICID),['58405']
8395,Microcrystalline cellulose (ICID),"['58410', '58510']"
8396,Zea mays(corn)starch (ICID),"['58415', '58515']"
8397,PEG-150 (ICID),"['58421', '58521']"
8398,Squalane (ICID),"['58455', '58555', '15636', '31500']"
8399,Cl 19140 (ICID),['58536']
8400,Cl 42090 (ICID),['58553']
8401,Cl 15985 (ICID),['58653']
8402,Cl 17200 (ICID),['58671']
8403,"황산마그네슘수화물(Magnesium sulfate, USP)(Mg로서)",['58615']
8404,"아연-글라이신복합물(Zinc amino acid complex, 사료공정서)(Zn로서)",['58621']
8405,"구리-글라이신복합물(Copper amino acid complex, 사료공정서)(Cu로서)",['58628']
8406,"아연-아미노산킬레이트(Zinc amino acid chelate, 사료공정서)(Zn로서)",['58636']
8407,"침강탄산칼슘(Precipitated calcium carbonate, KP)","['58645', '96153', '8555']"
8408,비타민C (KP),['58700']
8409,말분 (사료공정서),"['58701', '26206']"
8410,MAGNESIUM LAURETH SULFATE (ICID),"['58801', '58901', '59001', '59101', '59201', '59301', '59401', '59501', '88901', '89001', '89101', '89201', '89301', '89401']"
8411,DISODIUM LAURETH SULFOSUCCINATE (ICID),"['58803', '58903', '59003', '59103', '59203', '59303', '59403', '59503', '88903', '89003', '89103', '89203', '89303', '89403']"
8412,ALOE BARBADENSIS LEAF EXTRACT (ICID),"['58836', '58991', '84736', '88945', '89045', '89145', '89245', '89345', '89445']"
8413,SALIX ALBA (WILLOW) BARK EXTRACT (ICID),"['58845', '58978', '59815']"
8414,PROPOLIS EXTRACT (ICID),"['58855', '58966', '59810']"
8415,COCO-GLUCOSIDE (ICID),"['58878', '59071', '59120', '59271', '59336', '59490', '59520', '59566']"
8416,PEG-18 GLYCERYL OLEATE/COCOATE (ICID),"['58905', '59110', '59066', '59290', '59390', '59510', '59610', '59710']"
8417,LAURYL GLUCOSIDE (ICID),"['58936', '59036', '59091', '59236', '59431', '59453', '59553', '59578', '59771', '59890', '65903']"
8418,GLYCERYL OLEATE (ICID),"['58953', '59053', '59078', '59253', '59353', '59471', '59536', '59555']"
8419,SODIUM COCOYL GLUTAMATE (ICID),"['59031', '59176', '59171', '59353', '59476', '59576', '59676', '59753', '59831', '59953']"
8420,SODIUM GLUTAMATE (ICID),"['59053', '59153', '59276', '59331', '59500', '59553', '59653', '59776', '59810', '59931']"
8421,LIMONENE (ICID),"['59206', '59435', '59478', '59635', '59735', '59996', '59920']"
8422,CI 19140 (YELLOW 5) (ICID),"['59361', '59335', '59535', '59796', '60006', '60135']"
8423,CI 42090 (BLUE 1) (ICID),"['59395', '59365', '59565']"
8424,NELUMBO NUCIFERA ROOT EXTRACT (ICID),"['59045', '59291', '59666', '59778', '59906']"
8425,LINUM USITATISSIMUM (LINSEED) SEED EXTRACT (ICID),['59055']
8426,PEG-14 DIMETHICONE (ICID),"['59231', '59255', '59691', '59805']"
8427,CI 60730 (VIOLET 2) (ICID),"['59528', '59228']"
8428,MELIA AZADIRACHTA SEED OI (ICID),['59145']
8429,MELALEUCA LEUCADENDRON CAJUPUTI LEAF OIL (ICID),"['59155', '59355', '59806']"
8430,THYMUS VULGARIS (THYME) FLOWER/LEAF EXTRACT (ICID),"['59166', '59366', '84728']"
8431,CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT (ICID),"['59178', '59378']"
8432,COCAMIDOPROPYL BETAIN (ICID),['59410']
8433,MELIA AZADIRACHTA SEED OIL (ICID),['59345']
8434,HYDROLYZED MILK PROTEIN (ICID),"['59436', '59605']"
8435,HYDROXYPROPYLTRIMONIUM HYDROLYZED CASEIN (ICID),"['59445', '59620']"
8436,HYDROLYZED RICE PROTEIN (ICID),"['59455', '59615', '59715']"
8437,MEL (HONEY) EXTRACT (ICID),['59466']
8438,CAMELLIA SINENSIS LEAF EXTRACT (ICID),"['59478', '59636', '59903']"
8439,ANGELICA ARCHANGELICA ROOT EXTRACT (ICID),"['59491', '59653']"
8440,COUMARIN (ICID),['59965']
8441,CETEARYL ALCOHOL (ICID),"['59601', '84701']"
8442,DIPALMITOYLETHYL HYDRXYETHYLMONIUM METHOSULFATE (ICID),['59603']
8443,HELIANTHUS ANNUUS (SUNFLOWER) SEED EXTRACT,['59621']
8444,POLYQUATERNIUM-37 (ICID),"['59705', '59820']"
8445,DICAPRYLYL CARBONATE (ICID),"['59720', '59836']"
8446,CETEARYL ALCOHOL,['59701']
8447,DIPALMITOYLETHYL HYDROXYETHYLMONIUM METHOSULFATE,['59703']
8448,HELIANTHUS ANNUUS (SUNFLOWER) SEED EXTRACT (ICID),['59721']
8449,EUGENOL (ICID),['59891']
8450,EUPHRASIA OFFICINALIS FLOWER/LEAF/STEM WATER (ICID),['59901']
8451,MORINGA PTERYGOSPERMA SEED EXTRACT (ICID),['59910']
8452,Ethanolamine (ICID),['60001']
8453,Lauryl betaine (ICID),"['60006', '93301', '93501', '93601', '93701']"
8454,Cocamide DEA (ICID),"['60010', '78501', '81515', '91106', '91406', '91606', '91706', '91806', '4715', '6501', '6910', '7001', '15306', '18701', '36615', '36715', '37015', '37110', '37215', '90815', '46915']"
8455,Fast green colour FCF,['60045']
8456,Caprylic/Capric triglyceride (ICID),['60101']
8457,"Polyquaternium-37, Propylene Glycol Dicaprylate/Dicaprate & PPG-1 Trideceth-6",['60103']
8458,Silicone Quatrernium-16 (ICID),['60106']
8459,Chamomilla recutita (Matricaria) flower extract (ICID),"['60110', '96245', '96445']"
8460,Macadamia ternifolia seed oil (ICID),"['60115', '50606', '50706', '50806']"
8461,Fast green colour FCF (ICID),['60128']
8462,Methylchloroisothiazolionone & Methylisothiazolinone (ICID),['60136']
8463,"피이지-150펜타에리스리틸테트라스테아레이트, 피피지-2하이드록시에칠코카마이드 (ICID)",['60255']
8464,카프릴릴 글라이콜 (ICID),['60320']
8465,하이드로제네이티드폴리이소부텐 (ICID),"['60391', '90991']"
8466,펜타소듐디에칠렌트리아민펜타아세테이트액 (일외원규),"['60405', '91036']"
8467,"1,2-헥산디올/카프릴릴글라이콜 (ICID)","['60453', '81315', '81415', '81515', '81615']"
8468,아미노메칠프로판올 (KQC),['60421']
8469,Potassium Sorbate (KQC),"['60506', '76406']"
8470,Ethanol (KQC),"['60528', '67801', '67901', '68001', '76428', '100621', '100721', '41236']"
8471,조합향료 (PEPPERMINT PH-13042118),"['60545', '76445']"
8472,Mangifera Indica (Mango) Fruit Extract (ICID),"['60636', '76490', '76536', '76536', '86766', '86866', '94420', '26021', '28721', '32005', '32021']"
8473,"피이지-12 디메치콘 (PEG-12 Dimethicone, ICID)","['60636', '91032']"
8474,"조합향료 (아몬드&바닐라 더블유 1610572, 별규)","['60645', '91041']"
8475,"조합향료 (시트러스 플로랄 30-5P07327, 별규)","['60655', '91051']"
8476,"리소짐(Lysozyme, 사료공정서)","['60700', '89506', '89606', '89706']"
8477,"티아민 염산염(Thiamine Hydrochloride, KVP)",['60710']
8478,"피리독신 염산염(Pyridoxine Hydrochloride, KVP)","['60721', '75221', '75321', '34701', '36001']"
8479,"판토텐산칼슘(Calcium Pantothenate, KVP)","['60755', '66345', '78615', '96036', '69445', '16436', '77666', '101955']"
8480,디엠디엠하이단토인(KQC),"['60801', '16103', '16203', '16303', '31901', '37401', '38503']"
8481,"콜린염화물(Choline chloride Feed Additive, KVP)",['60903']
8482,"말분(Wheat Bran, 별규)","['60915', '69803']"
8483,나이아신아마이드 (KQC),['61006']
8484,디메칠설폰 (ICID),['61015']
8485,피이지-7글리세릴코코에이트 (ICID),['61105']
8486,스칼프클리닉추출물 (ICID),['61136']
8487,"조합향료(Baby Care 95824, 별규)",['61153']
8488,"조합향료(PEAMIX 6104, 별규)",['61171']
8489,코카마이드엠이에이(KQC),['61115']
8490,암모늄라우릴설페이트액(KQC),['61121']
8491,디메치콘(KQC),['61145']
8492,"조합향료(TIMUSK 2681, 별규)",['61205']
8493,콘스탄치(KQC),['61203']
8494,하이드로라이즈드케라틴(KQC),['61215']
8495,로즈오일(ICID),['61236']
8496,캐롯씨드오일(ICID),"['61255', '61336']"
8497,일랑일랑오일(ICID),['61266']
8498,로즈페탈파우더(ICID),['61278']
8499,씨솔트(ICID),['61300']
8500,알로에 엑스 가루(KQC),['61310']
8501,알로에엑스 가루(KQC),['61403']
8502,엠블릭열매가루 Emblica Officinalis Fruit Powder(ICID),['61406']
8503,연꽃꽃가루(ICID),['61410']
8504,Surfactant Coco Betaine (ICID),"['61506', '64403', '64503', '64603', '64706']"
8505,Ordenone (ICID),"['61536', '49928']"
8506,Caramel (ICID),"['61566', '88010', '47410']"
8507,Coffee Oil (ICID),['61591']
8508,Vitamins A & Pro-Vitamin D & Vitamin E (ICID),['61605']
8509,"글루타티온 (Glutathione, KP)",['61601']
8510,부형제 (건조효모 (KVP) 등),['61603']
8511,비타민 B1 (동약공),"['61710', '61810', '62210', '62310']"
8512,비타민 B6 (동약공),"['61721', '61821', '61921', '62221', '62321']"
8513,DL-판토텐산 (동약공),"['61736', '61836', '61936', '62236', '62336']"
8514,바이오틴 (동약공),"['61745', '61845', '61945', '62245', '62345', '62506']"
8515,나이아신 (동약공),"['61755', '61855', '61955', '62255', '62355', '66903']"
8516,"부형제 (가공왕겨, 석회석(사료공정서))","['61890', '61990', '62071', '62055', '62110', '62371', '62490', '62445']"
8517,엽산 (동약공),"['61866', '62266', '62366']"
8518,"황산구리 (동약공, 철로서)",['62005']
8519,"황산철수화물 (동약공, 철으로서)",['62391']
8520,"황산구리 (동약공, 구리으로서)",['62415']
8521,"황산코발트 (공약공, 코발트로서)",['62421']
8522,베타캐로틴 (동약공),['62510']
8523,"부형제 (가공왕겨, 탄산칼슘(사료공정서))",['62521']
8524,Surfactant Coco Betaine (Cocamidopropyl Betaine) (ICID),['62603']
8525,Silk Protein (Hydrolyzed Silk Protein) (ICID),['62610']
8526,Kerain (Hydrolyzed keratin) (ICID),['62615']
8527,Fragrance (botanical essence of Sweetpea-Lathyrus odoratus) (ICID),['62621']
8528,Ginseng (Panax ginseng) (ICID),['62628']
8529,Rose hips (Rosa Moschata) (ICID),['62636']
8530,Sage (Salvia officinalis) (ICID),['62645']
8531,Vitamins A(Retinol) & Pro-Vitamin D(7-Dehydrocholesterol) & E (Tocopherol) (ICID),['62655']
8532,L-Methionine(KP),['62706']
8533,"염화벤잘코늄(Benzalkonium chloride, KVP)",['62801']
8534,"메틸파라벤(Methyl Paraben, KVP)",['62803']
8535,"폴리소르베이트20(Polysorbate 20, KVP)",['62806']
8536,"사이클로덱스트린(Cyclodextrin, KP)",['62810']
8537,"콜로이달실버(Colloidal silver, ICID)",['62815']
8538,폴리옥시에틸렌경화피마자유60(ICID),"['62828', '62955']"
8539,"조합향료(Jasmin, 별규)",['62836']
8540,벤잘코늄염화물(KVP),['62903']
8541,이미다졸리디닐우레아(KQC),['62910']
8542,페닐트리메치콘(KQC),['62915']
8543,폴리소르베이트80(KVP),['62928']
8544,귀리가루(오트밀)추출물(ICID),"['62936', '100515']"
8545,시트릭애씨드(KVP),"['62945', '100510', '65828']"
8546,에탄올(KVP),"['62966', '5935']"
8547,"디소듐이디티에이 (Disodium EDTA, KQC)","['63101', '86401', '67003', '83428', '98503']"
8548,"염화벤잘코늄 (Benzalkonium chloride, KVP)",['63103']
8549,"코카미도프로필베타인 (Cocamidopropyl betain, KQC)",['63110']
8550,"글라이콜스테아레이트 (Glycol Stearate, KQC)",['63115']
8551,"폴리쿼터늄 10 (Polyquaternium-10, KQC)","['63121', '62706']"
8552,"폴리쿼터늄 7 (Polyquaternium-10, KQC)",['63128']
8553,"메틸파라벤 (Methyl paraben, KQC)",['63136']
8554,소듐클로라이드 (Sodium Chloride. KVP),['63145']
8555,"시트릭애씨드 (Citric acid, KVP)",['63155']
8556,"조합향료(Flavor, ICID)",['63166']
8557,"식용색소 청색 1호(Food Blue No.1, KFAC)","['63178', '68353', '79136']"
8558,"자몽엑스(Citrus Paradisi (Grapefruit) Fruit Extract,KQC)","['63401', '63503']"
8559,"카보머(Carbomer,KQC)",['63403']
8560,"트리에탄올아민 (Triethanolamine,KQC)",['63406']
8561,"폴리옥시에틸렌경화피마자유(Polyoxyethylene Hydrogenated Castor Oil,KQC)","['63415', '63515']"
8562,"카퍼트리펩타이드-1(Copper Tripeptide-1,ICID)","['63421', '63506']"
8563,"소르비톨액(Sorbitol Solution,KQC)","['63436', '63528']"
8564,"판테놀(Panthenol,USP)","['63455', '63545']"
8565,피이지-150펜타에리스리틸테트라스테아레이트 (ICID),['63645']
8566,베헨트리모늄클로라이드 (ICID),"['63703', '92706', '92806']"
8567,쉐어버터 (일외원규),['63706']
8568,폴리소르베이트20 (KQC),"['63745', '98336', '94910']"
8569,Artemisia Annua Extract(ICID),['63800']
8570,Eucalyptus Oil(KP),['63803']
8571,Lavender Oil(ICID),['63806']
8572,Rosmary Leaf Oil(ICID),['63810']
8573,Citronellol(KQC),['63815']
8574,Cymbopogon Citratus Leaf Oil(ICID),['63821']
8575,Cupressus Sempervirens Oil(ICID),['63828']
8576,비타민 E 50%(50% Tocopherol Acetate Powder ; KP)(Tocopherol acetate로서 100g),['64000']
8577,"피타아제 (Phytase, 사료공정서)","['64200', '11015', '85391', '85491']"
8578,"부형제 (Sodium sulfate, 식품첨가물공정서)",['64201']
8579,"부형제 (Poly-vinyl alcohol, 식품첨가물공정서)",['64203']
8580,Surfactant Coco Betaine(ICID),['64303']
8581,Oat Protein (ICID),"['64306', '64406']"
8582,Keratin (ICID),"['64336', '100221', '100321', '3266', '3545']"
8583,Beet Root Red (ICID),"['64355', '64691', '64755']"
8584,Argan Oil (ICID),"['64366', '92045', '13345', '16836', '16936']"
8585,"Vitamins A, C, E (ICID)","['64391', '64478']"
8586,Glyceryl Stearate (ICID),"['64410', '64610', '87900', '88100', '88600', '88800', '99906', '100006']"
8587,Rose Hips (ICID),"['64466', '100245', '100345', '3536']"
8588,Hydrolyzed Oat Protein (ICID),['64506']
8589,Rosemary (ICID),"['64536', '100236', '100336', '3291', '3445']"
8590,Eucalyptus (ICID),"['64606', '64701']"
8591,Chamomile (ICID),"['64645', '64721', '84428', '73405', '21015', '21110', '21215']"
8592,Calendula (ICID),"['64655', '64728']"
8593,Comfrey (ICID),"['64666', '64736']"
8594,"비타민A(Vitamin A, KVP)","['64800', '40100', '44300']"
8595,"비타민B6(Pyridoxine Hydrochloride, KVP, Pyridoxine로서)",['64828']
8596,"비타민K3(Menadione, KVP)","['64836', '15728']"
8597,"비타민B12 (Cyanocobalamin, KVP)",['64855']
8598,"산화마그네슘(Magnesium oxide, KVP)","['64936', '87630']"
8599,"황산코발트(Cobaltous sulfate, KVP, Co로서)","['65031', '4071']"
8600,"글루타티온(Glutathione, KP)","['65053', '92200']"
8601,코카미도프로필하이드록시설테인 (ICID),['64903']
8602,소듐데하이드로아세테이트 (ICID),['64955']
8603,"비타민 A(Retinol Palmitate, KVP)","['65000', '79100', '92100']"
8604,"비타민 D3(Cholecalciferol Solution, USP)",['65001']
8605,"비타민 B1 HCl(Thiamine Hydrochloride, KVP)",['65006']
8606,"비타민 B2(Riboflavin Sodium Phosphate, KVP)",['65010']
8607,"비타민 K3(Menadion Sodium Bisulfite, KVP)",['65036']
8608,"리신염산염(Lysine Hydrochloride, KVP)","['65055', '66378', '4006', '21610', '56800', '79205', '46403', '97910']"
8609,"시트르산수화물(Citric Acid Hydrate , KVP)",['65078']
8610,"폴리에틸렌글리콜 400(Polyethylene Glycol 400, KVP)",['65091']
8611,"폴리소르베이트 20(Polysorbate 20, KVP)","['65105', '93410']"
8612,"파라옥시벤조산메틸(Methyl p-Hydroxybenzoate, KVP)","['65136', '78766', '78906', '79006', '79110', '79228', '79555', '79610', '79745', '79891', '21510', '32303', '56428', '56610', '56710', '90503', '90628', '93421', '96436', '96536', '46428', '93115', '74406']"
