9921,Sodium lactate
9928,Safflower oil
9936,Kathon CG
9945,Colloidal Oatmeal
10000,정제수
10001,Sodium Laureth Sulfate
10003,Cocamidopropyl Betaine
10006,Sodium chloride
10010,Fragrance
10015,Sulfur
10021,Salicylic acid
10028,Coconut
10036,Tromethamine
10100,Water (Aqua)
10101,Mg Al Silicate NF
10103,Methocel
10106,Benzoyl peroxide
10110,Sulfur
10115,Salicylic acid
10121,Tocopheryl Acetate
10128,Laureth-12
10136,Bioterge AS-40
10145,Ammonium lauryl sulfate
10155,Linoleamide
10166,Fragrance
10178,Citric acid
10191,Salt
10200,정제수
10201,Methocel
10203,Glucamate
10206,AOS40
10210,Lauramide DEA
10215,Cocamidopropyl Betaine
10221,Glycerine
10228,Safflower oil
10236,Coconut
10245,Kathon CG
10255,Sodium lactate
10266,Citric acid
10278,Salt
10300,Betaine(ICID)
10301,Carbomer(KQC)
10303,Guar hydroxypropyltrimonium chloride(KQC)
10306,Sodium polyoxyethylene laurylether sulfate(KQC)
10310,Cocamidopropyl Betaine(KQC)
10315,Citric acid(KQC)
10321,Sodium lauryl sulfate solution(KQC)
10328,Glycol distearate(KQC)
10336,Sodium hydroxide(KQC)
10345,Dimethicone and Laureth-23 and Laureth-3(ICID)
10355,PEG-7 Glyceryl Cocoate(ICID)
10366,Sodium benzoate(KQC)
10378,Phenoxyethanol(KQC)
10391,Chlorhexidine Gluconate solution(KP)
10405,황색4호(식약처고시 제98-42호)
10420,청색1호(식약처고시 제98-42호)
10436,Fragrance(HN-PT 00867호)(별첨규격)
10453,Butylhydroxytoluene(KQC)
10471,Soluble Collagen(ICID)
10490,Green tea extract(KQC)
10510,Sage extract(KQC)
10531,Aloe Vera Gel(KQC)
10553,Mulberry Root Extract(KQC)
10576,Sodium chloride(KQC)
10600,Water(KQC)
10625,Avena Sativa (Oat) Meal Extract(ICID)
10651,Portulaca Oleracea Extract(ICID)
10678,Betula Platyphylla Japonica Juice(ICID)
10400,Polysorbate 20(KQC)
10401,Alcohol(KQC)
10403,Triclosan(KP)
10406,Triethanolamine(KQC)
10410,Carbomer(KQC)
10415,Glycerine(KQC)
10421,Green tea extract(KQC)
10428,Sage extract(KQC)
10436,Punica granatum bark extract(ICID)
10445,Aloe Vera Gel(KQC)
10455,Mulberry Root Extract(KQC)
10466,"Fragrance(HN-PT 1156,별규)"
10478,황색 4호(식약처고시 제98-42호)
10491,황색5호
10505,Water(KQC)
10521,Methylparben(KQC)
10500,정제수
10501,Hydrolyaed Wheat Protein
10503,Colloidal Oatmeal
10506,Vitamin E-acetate
10800,Polyquaternium-7
10801,Ammonium Lauryl Sulfate Solution
10803,Sodium Laureth Sulfate
10806,Cocamidopropyl Betaine
10810,Guar hydroxypropyltrimethyl ammonium chloride
10815,Hydroxyethyl cellulose
10821,Povidone iodine
10828,Disodium edetate
10836,Methyl chloro isothiazolinone/Methyl isothiazolinone
10845,Methyl parahydroxybenzoate
10855,Vitamin E
10866,Hydrolyzed keratin protein
10878,비스 피지 아모디메치콘
10891,Triethanolamine
10905,Pinus Pumilio Leaf Extract(솔잎 추출물)
10920,조합향료
10936,정제수
10900,Polyquaternium-10
10901,Ammonium Lauryl Sulfate Solution
10903,Sodium Laureth Sulfate
10906,Cocamidopropyl Betaine
10910,Cocamide DEA
10915,Cetanol
10921,Sodium Benzotriazolyl Buthylphenol Sulfonate
10928,Disodium edetate
10936,Methyl chloro isothiazolinone/Methyl isothiazolinone
10945,Methyl parahydroxybenzoate
10955,Vitamin E
10966,Hydrolyzed keratin protein
10978,비스 피지 아모디메치콘
10991,Strawberry extract
11005,Citric acid
11020,Sodium chloride
11036,조합향료
